phase,hand_strength,num_bets,pot_size_bb,to_call_bb,action,hero_profit,street,board_paired,board_flush_possible,board_straight_possible
preflop,0.125,1,1.5,0.0,call,10,,,,
postflop,0.041141785044224055,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.55,1,1.5,0.0,raise,70,,,,
postflop,0.1596086839989279,0,5.5,0.0,raise,70,Flop,0.0,0.0,0.0
postflop,0.1651031894934334,0,9.5,0.0,raise,70,Turn,0.0,0.0,0.0
postflop,0.7855802733851515,0,13.5,0.0,raise,70,River,0.0,1.0,0.0
preflop,0.3,1,1.5,0.0,raise,-25,,,,
postflop,0.012195121951219523,0,5.5,0.0,call,-25,Flop,0.0,0.0,1.0
postflop,0.012195121951219523,1,7.5,2.0,fold,-25,Flop,0.0,0.0,1.0
preflop,0.2,1,1.5,0.0,fold,-5,,,,
preflop,0.35,1,1.5,0.0,call,10,,,,
postflop,0.13655856338783168,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.35,1,1.5,0.0,raise,10,,,,
preflop,0.125,1,1.5,0.0,call,-5,,,,
postflop,0.2342535513267221,0,1.5,0.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.425,1,1.5,0.0,raise,10,,,,
preflop,0.2,1,1.5,0.0,call,10,,,,
postflop,0.08348968105065668,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.4,1,1.5,0.0,fold,-5,,,,
preflop,0.2,1,1.5,0.0,raise,10,,,,
preflop,0.15,1,1.5,0.0,call,-45,,,,
postflop,0.705038863575449,0,1.5,0.0,raise,-45,Flop,1.0,0.0,1.0
postflop,0.705038863575449,0,5.5,0.0,raise,-45,Turn,1.0,0.0,1.0
postflop,0.709863307424283,0,9.5,0.0,call,-45,River,1.0,1.0,0.0
postflop,0.709863307424283,1,11.5,2.0,fold,-45,River,1.0,1.0,0.0
preflop,0.125,1,1.5,0.0,raise,10,,,,
preflop,0.25,1,1.5,0.0,call,10,,,,
postflop,0.47748592870544093,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.4,1,1.5,0.0,call,10,,,,
postflop,0.36022514071294565,0,1.5,0.0,call,10,Flop,0.0,0.0,0.0
postflop,0.36183328866255693,0,1.5,0.0,raise,10,Turn,0.0,0.0,0.0
preflop,0.4,1,1.5,0.0,call,-5,,,,
postflop,0.25247922808898415,0,1.5,0.0,fold,-5,Flop,0.0,0.0,1.0
preflop,0.1,1,1.5,0.0,call,10,,,,
postflop,0.1559903511123023,0,1.5,0.0,call,10,Flop,0.0,0.0,0.0
postflop,0.15612436344143665,0,1.5,0.0,raise,10,Turn,0.0,0.0,0.0
preflop,0.2,1,1.5,0.0,raise,-65,,,,
postflop,0.35044224068614316,0,5.5,0.0,call,-65,Flop,0.0,0.0,1.0
postflop,0.35044224068614316,1,7.5,2.0,call,-65,Flop,0.0,0.0,1.0
postflop,0.3611632270168855,0,9.5,0.0,raise,-65,Turn,0.0,0.0,0.0
postflop,0.6302599839185206,0,13.5,0.0,fold,-65,River,1.0,0.0,0.0
preflop,0.4,1,1.5,0.0,raise,-25,,,,
postflop,0.13816671133744307,0,5.5,0.0,call,-25,Flop,0.0,0.0,0.0
postflop,0.13816671133744307,1,7.5,2.0,fold,-25,Flop,0.0,0.0,0.0
preflop,0.375,1,1.5,0.0,raise,-25,,,,
postflop,0.6261056017153579,0,5.5,0.0,fold,-25,Flop,1.0,0.0,0.0
preflop,0.55,1,1.5,0.0,raise,10,,,,
preflop,0.15,1,1.5,0.0,fold,-5,,,,
preflop,0.2,1,1.5,0.0,fold,-5,,,,
preflop,0.4,1,1.5,0.0,raise,10,,,,
preflop,0.25,1,1.5,0.0,call,10,,,,
postflop,0.47761994103457517,0,1.5,0.0,raise,10,Flop,0.0,1.0,0.0
preflop,0.225,1,1.5,0.0,call,10,,,,
postflop,0.3961404449209327,0,1.5,0.0,raise,10,Flop,1.0,0.0,1.0
preflop,0.2,1,1.5,0.0,raise,30,,,,
postflop,0.46153846153846156,0,5.5,0.0,raise,30,Flop,0.0,0.0,0.0
preflop,0.4,1,1.5,0.0,raise,10,,,,
preflop,0.3,1,1.5,0.0,raise,-65,,,,
postflop,0.017287590458322177,0,5.5,0.0,raise,-65,Flop,0.0,0.0,1.0
postflop,0.1238273921200751,0,9.5,0.0,call,-65,Turn,0.0,0.0,0.0
postflop,0.1238273921200751,1,11.5,2.0,raise,-65,Turn,0.0,0.0,0.0
postflop,0.2859823103725543,0,13.5,0.0,call,-65,River,1.0,1.0,0.0
preflop,0.425,1,1.5,0.0,raise,10,,,,
preflop,0.2,1,1.5,0.0,fold,-5,,,,
preflop,0.4,1,1.5,0.0,raise,-65,,,,
postflop,0.1074778879656928,0,5.5,0.0,raise,-65,Flop,0.0,0.0,0.0
postflop,0.10922004824443854,0,9.5,0.0,raise,-65,Turn,0.0,0.0,0.0
postflop,0.12637362637362637,0,13.5,0.0,call,-65,River,0.0,1.0,0.0
preflop,0.125,1,1.5,0.0,raise,-25,,,,
postflop,0.5355132672205842,0,5.5,0.0,fold,-25,Flop,1.0,0.0,1.0
preflop,0.4,1,1.5,0.0,fold,-5,,,,
preflop,0.175,1,1.5,0.0,fold,-5,,,,
preflop,0.3,1,1.5,0.0,raise,30,,,,
postflop,0.06727418922540873,0,5.5,0.0,raise,30,Flop,0.0,0.0,0.0
preflop,0.55,1,1.5,0.0,raise,-65,,,,
postflop,0.15840257303671934,0,5.5,0.0,call,-65,Flop,0.0,0.0,0.0
postflop,0.15840257303671934,1,7.5,2.0,raise,-65,Flop,0.0,0.0,0.0
postflop,0.15840257303671934,0,9.5,0.0,raise,-65,Turn,0.0,0.0,0.0
postflop,0.1585365853658537,0,13.5,0.0,call,-65,River,0.0,1.0,0.0
preflop,0.25,1,1.5,0.0,call,10,,,,
postflop,0.33342267488608957,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.2,1,1.5,0.0,call,-45,,,,
postflop,0.026668453497721845,0,1.5,0.0,raise,-45,Flop,0.0,0.0,0.0
postflop,0.2703028678638435,0,5.5,0.0,raise,-45,Turn,0.0,0.0,0.0
postflop,0.2863843473599571,0,9.5,0.0,call,-45,River,0.0,0.0,0.0
postflop,0.2863843473599571,1,11.5,2.0,fold,-45,River,0.0,0.0,0.0
preflop,0.1,1,1.5,0.0,call,-5,,,,
preflop,0.1,2,3.5,2.0,fold,-5,,,,
preflop,0.15,1,1.5,0.0,call,-65,,,,
preflop,0.15,2,3.5,2.0,call,-65,,,,
postflop,0.07397480568212278,0,5.5,0.0,raise,-65,Flop,0.0,0.0,0.0
postflop,0.07397480568212278,0,9.5,0.0,raise,-65,Turn,0.0,0.0,0.0
postflop,0.07759313856874828,0,13.5,0.0,call,-65,River,0.0,0.0,0.0
preflop,0.125,1,1.5,0.0,call,10,,,,
postflop,0.04703832752613235,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.2,1,1.5,0.0,call,-45,,,,
postflop,0.3584829804341999,0,1.5,0.0,call,-45,Flop,1.0,0.0,1.0
postflop,0.3584829804341999,1,3.5,2.0,raise,-45,Flop,1.0,0.0,1.0
postflop,0.35888501742160284,0,5.5,0.0,raise,-45,Turn,1.0,1.0,1.0
postflop,0.35888501742160284,0,9.5,0.0,call,-45,River,1.0,1.0,0.0
postflop,0.35888501742160284,1,11.5,2.0,fold,-45,River,1.0,1.0,0.0
preflop,0.3,1,1.5,0.0,fold,-5,,,,
preflop,0.3,1,1.5,0.0,raise,70,,,,
postflop,0.45497185741088175,0,5.5,0.0,call,70,Flop,1.0,0.0,1.0
postflop,0.45497185741088175,1,7.5,2.0,raise,70,Flop,1.0,0.0,1.0
postflop,0.6175288126507639,0,9.5,0.0,raise,70,Turn,1.0,0.0,1.0
postflop,0.6175288126507639,0,13.5,0.0,raise,70,River,1.0,0.0,0.0
preflop,0.15,1,1.5,0.0,fold,-5,,,,
preflop,0.4,1,1.5,0.0,call,10,,,,
postflop,0.13387831680514606,0,1.5,0.0,call,10,Flop,0.0,0.0,0.0
preflop,0.425,1,1.5,0.0,raise,10,,,,
preflop,0.55,1,1.5,0.0,fold,-5,,,,
preflop,0.25,1,1.5,0.0,call,-5,,,,
preflop,0.25,2,3.5,2.0,fold,-5,,,,
preflop,0.225,1,1.5,0.0,fold,-5,,,,
preflop,0.4,1,1.5,0.0,call,10,,,,
postflop,0.22326454033771104,0,1.5,0.0,raise,10,Flop,1.0,0.0,1.0
preflop,0.2,1,1.5,0.0,fold,-5,,,,
preflop,0.4,1,1.5,0.0,fold,-5,,,,
preflop,0.15,1,1.5,0.0,fold,-5,,,,
preflop,0.125,1,1.5,0.0,call,-5,,,,
postflop,0.03792548914500138,0,1.5,0.0,call,-5,Flop,0.0,0.0,0.0
postflop,0.03792548914500138,1,3.5,2.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.225,1,1.5,0.0,raise,30,,,,
postflop,0.02197802197802201,0,5.5,0.0,raise,30,Flop,0.0,0.0,0.0
preflop,0.5,1,1.5,0.0,raise,10,,,,
preflop,0.225,1,1.5,0.0,call,10,,,,
postflop,0.30233181452693647,0,1.5,0.0,call,10,Flop,0.0,0.0,0.0
preflop,0.35,1,1.5,0.0,raise,-25,,,,
postflop,0.3902439024390244,0,5.5,0.0,fold,-25,Flop,0.0,0.0,0.0
preflop,0.35,1,1.5,0.0,fold,-5,,,,
preflop,0.25,1,1.5,0.0,call,10,,,,
postflop,0.03484320557491294,0,1.5,0.0,raise,10,Flop,0.0,0.0,1.0
preflop,0.15,1,1.5,0.0,call,10,,,,
postflop,0.017823639774859235,0,1.5,0.0,raise,10,Flop,0.0,1.0,0.0
preflop,0.125,1,1.5,0.0,raise,10,,,,
preflop,0.5,1,1.5,0.0,call,50,,,,
postflop,0.41986062717770034,0,1.5,0.0,call,50,Flop,0.0,0.0,0.0
postflop,0.6041275797373358,0,1.5,0.0,raise,50,Turn,1.0,1.0,0.0
postflop,0.6041275797373358,0,5.5,0.0,raise,50,River,1.0,1.0,0.0
preflop,0.1,1,1.5,0.0,call,70,,,,
preflop,0.1,2,3.5,2.0,call,70,,,,
postflop,0.01889573840793357,0,5.5,0.0,raise,70,Flop,0.0,0.0,0.0
postflop,0.18038059501474135,0,9.5,0.0,raise,70,Turn,0.0,0.0,0.0
postflop,0.556821227552935,0,13.5,0.0,raise,70,River,1.0,0.0,0.0
preflop,0.1,1,1.5,0.0,call,-5,,,,
postflop,0.06298579469311172,0,1.5,0.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.15,1,1.5,0.0,call,-5,,,,
postflop,0.23612972393460196,0,1.5,0.0,fold,-5,Flop,0.0,1.0,0.0
preflop,0.425,1,1.5,0.0,call,10,,,,
postflop,0.220852318413294,0,1.5,0.0,raise,10,Flop,1.0,0.0,1.0
preflop,0.525,1,1.5,0.0,fold,-5,,,,
preflop,0.15,1,1.5,0.0,call,-5,,,,
postflop,0.04811042615920669,0,1.5,0.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.3,1,1.5,0.0,call,70,,,,
preflop,0.3,2,3.5,2.0,raise,70,,,,
postflop,0.08844813722862499,0,5.5,0.0,call,70,Flop,0.0,0.0,1.0
postflop,0.08844813722862499,1,7.5,2.0,call,70,Flop,0.0,0.0,1.0
postflop,0.08858214955775934,0,9.5,0.0,raise,70,Turn,0.0,0.0,0.0
postflop,0.8516483516483516,0,13.5,0.0,call,70,River,0.0,1.0,0.0
preflop,0.4,1,1.5,0.0,raise,-45,,,,
postflop,0.5430179576521039,0,5.5,0.0,raise,-45,Flop,0.0,0.0,0.0
postflop,0.5446261056017154,0,9.5,0.0,call,-45,Turn,0.0,0.0,0.0
postflop,0.5446261056017154,1,11.5,2.0,fold,-45,Turn,0.0,0.0,0.0
preflop,0.15,1,1.5,0.0,call,-5,,,,
postflop,0.027874564459930307,0,1.5,0.0,fold,-5,Flop,0.0,0.0,1.0
preflop,0.4,1,1.5,0.0,call,-25,,,,
preflop,0.4,2,3.5,2.0,raise,-25,,,,
postflop,0.40485124631466096,0,5.5,0.0,call,-25,Flop,0.0,1.0,0.0
postflop,0.40485124631466096,1,7.5,2.0,fold,-25,Flop,0.0,1.0,0.0
preflop,0.2,1,1.5,0.0,raise,10,,,,
preflop,0.25,1,1.5,0.0,fold,-5,,,,
preflop,0.125,1,1.5,0.0,fold,-5,,,,
preflop,0.125,1,1.5,0.0,call,10,,,,
postflop,0.45068346287858485,0,1.5,0.0,raise,10,Flop,1.0,0.0,1.0
preflop,0.4,1,1.5,0.0,raise,30,,,,
postflop,0.07384079335298843,0,5.5,0.0,raise,30,Flop,0.0,0.0,0.0
preflop,0.5,1,1.5,0.0,call,-5,,,,
postflop,0.12771374966496918,0,1.5,0.0,call,-5,Flop,0.0,1.0,1.0
postflop,0.12771374966496918,1,3.5,2.0,fold,-5,Flop,0.0,1.0,1.0
preflop,0.125,1,1.5,0.0,raise,70,,,,
postflop,0.2582417582417582,0,5.5,0.0,call,70,Flop,0.0,0.0,0.0
postflop,0.2582417582417582,1,7.5,2.0,raise,70,Flop,0.0,0.0,0.0
postflop,0.25931385687483244,0,9.5,0.0,raise,70,Turn,0.0,0.0,0.0
postflop,0.25931385687483244,0,13.5,0.0,raise,70,River,0.0,0.0,0.0
preflop,0.175,1,1.5,0.0,call,10,,,,
postflop,0.0020101849370142144,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.5,1,1.5,0.0,raise,10,,,,
preflop,0.3,1,1.5,0.0,call,-5,,,,
preflop,0.3,2,3.5,2.0,fold,-5,,,,
preflop,0.2,1,1.5,0.0,fold,-5,,,,
preflop,0.125,1,1.5,0.0,call,-25,,,,
postflop,0.5694183864915572,0,1.5,0.0,raise,-25,Flop,1.0,0.0,0.0
postflop,0.5699544358080944,0,5.5,0.0,fold,-25,Turn,1.0,0.0,0.0
preflop,0.45,1,1.5,0.0,call,10,,,,
postflop,0.4843205574912892,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.2,1,1.5,0.0,call,-45,,,,
postflop,0.35593674618064863,0,1.5,0.0,call,-45,Flop,1.0,0.0,0.0
postflop,0.35593674618064863,1,3.5,2.0,raise,-45,Flop,1.0,0.0,0.0
postflop,0.3634414366121683,0,5.5,0.0,raise,-45,Turn,1.0,0.0,0.0
postflop,0.3639774859287055,0,9.5,0.0,fold,-45,River,1.0,1.0,0.0
preflop,0.525,1,1.5,0.0,raise,10,,,,
preflop,0.2,1,1.5,0.0,call,10,,,,
postflop,0.332216563923881,0,1.5,0.0,raise,10,Flop,0.0,1.0,0.0
preflop,0.25,1,1.5,0.0,call,-5,,,,
postflop,0.04797641383007234,0,1.5,0.0,call,-5,Flop,0.0,0.0,0.0
postflop,0.04811042615920669,0,1.5,0.0,call,-5,Turn,0.0,1.0,0.0
postflop,0.42160278745644597,0,1.5,0.0,call,-5,River,1.0,1.0,0.0
preflop,0.25,1,1.5,0.0,call,-65,,,,
postflop,0.43567408201554547,0,1.5,0.0,call,-65,Flop,0.0,0.0,1.0
postflop,0.43567408201554547,1,3.5,2.0,raise,-65,Flop,0.0,0.0,1.0
postflop,0.43621013133208253,0,5.5,0.0,raise,-65,Turn,0.0,0.0,1.0
postflop,0.43621013133208253,0,9.5,0.0,raise,-65,River,0.0,0.0,0.0
preflop,0.075,1,1.5,0.0,call,10,,,,
postflop,0.10560171535781293,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.2,1,1.5,0.0,raise,10,,,,
preflop,0.3,1,1.5,0.0,raise,30,,,,
postflop,0.4122219244170464,0,5.5,0.0,raise,30,Flop,0.0,0.0,0.0
preflop,0.2,1,1.5,0.0,call,10,,,,
postflop,0.0242562315733047,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.25,1,1.5,0.0,fold,-5,,,,
preflop,0.2,1,1.5,0.0,raise,30,,,,
postflop,0.019967837041007797,0,5.5,0.0,raise,30,Flop,0.0,0.0,0.0
preflop,0.2,1,1.5,0.0,fold,-5,,,,
preflop,0.5,1,1.5,0.0,raise,-65,,,,
postflop,0.4226748860895202,0,5.5,0.0,call,-65,Flop,0.0,0.0,0.0
postflop,0.4226748860895202,1,7.5,2.0,raise,-65,Flop,0.0,0.0,0.0
postflop,0.6336102921468776,0,9.5,0.0,raise,-65,Turn,1.0,0.0,0.0
postflop,0.6336102921468776,0,13.5,0.0,call,-65,River,1.0,1.0,0.0
preflop,0.175,1,1.5,0.0,call,-25,,,,
postflop,0.08697400160814794,0,1.5,0.0,raise,-25,Flop,0.0,0.0,1.0
postflop,0.08697400160814794,0,5.5,0.0,call,-25,Turn,0.0,0.0,0.0
postflop,0.08697400160814794,0,5.5,0.0,fold,-25,River,0.0,0.0,0.0
preflop,0.175,1,1.5,0.0,call,10,,,,
postflop,0.02680246582685608,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.3,1,1.5,0.0,call,10,,,,
postflop,0.026936478155990318,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.175,1,1.5,0.0,call,10,,,,
postflop,0.495711605467703,0,1.5,0.0,raise,10,Flop,1.0,0.0,0.0
preflop,0.3,1,1.5,0.0,raise,10,,,,
preflop,0.25,1,1.5,0.0,raise,30,,,,
postflop,0.11551862771374966,0,5.5,0.0,raise,30,Flop,0.0,0.0,0.0
preflop,0.5,1,1.5,0.0,raise,10,,,,
preflop,0.125,1,1.5,0.0,call,10,,,,
postflop,0.016617528812650773,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.2,1,1.5,0.0,fold,-5,,,,
preflop,0.25,1,1.5,0.0,call,30,,,,
preflop,0.25,2,3.5,2.0,call,30,,,,
postflop,0.05293487000804076,0,5.5,0.0,raise,30,Flop,0.0,0.0,0.0
preflop,0.3,1,1.5,0.0,call,-5,,,,
preflop,0.3,2,3.5,2.0,fold,-5,,,,
preflop,0.225,1,1.5,0.0,call,10,,,,
postflop,0.0018761726078799779,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.125,1,1.5,0.0,call,-25,,,,
preflop,0.125,2,3.5,2.0,raise,-25,,,,
postflop,0.10720986330742432,0,5.5,0.0,fold,-25,Flop,0.0,0.0,0.0
preflop,0.1,1,1.5,0.0,call,-5,,,,
postflop,0.029750737067810284,0,1.5,0.0,fold,-5,Flop,0.0,0.0,1.0
preflop,0.325,1,1.5,0.0,raise,10,,,,
preflop,0.25,1,1.5,0.0,call,10,,,,
postflop,0.09380863039399623,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.35,1,1.5,0.0,fold,-5,,,,
preflop,0.45,1,1.5,0.0,call,-65,,,,
preflop,0.45,2,3.5,2.0,call,-65,,,,
postflop,0.28062181720718304,0,5.5,0.0,call,-65,Flop,1.0,0.0,1.0
postflop,0.28062181720718304,1,7.5,2.0,raise,-65,Flop,1.0,0.0,1.0
postflop,0.28062181720718304,0,9.5,0.0,raise,-65,Turn,1.0,0.0,1.0
postflop,0.28129187885285445,0,13.5,0.0,call,-65,River,1.0,0.0,0.0
preflop,0.4,1,1.5,0.0,raise,-25,,,,
postflop,0.11873492361297244,0,5.5,0.0,call,-25,Flop,0.0,0.0,0.0
postflop,0.11873492361297244,1,7.5,2.0,fold,-25,Flop,0.0,0.0,0.0
preflop,0.175,1,1.5,0.0,fold,-5,,,,
preflop,0.35,1,1.5,0.0,raise,-25,,,,
postflop,0.16831948539265618,0,5.5,0.0,call,-25,Flop,0.0,0.0,0.0
postflop,0.16831948539265618,1,7.5,2.0,fold,-25,Flop,0.0,0.0,0.0
preflop,0.2,1,1.5,0.0,call,-5,,,,
postflop,0.45497185741088175,0,1.5,0.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.3,1,1.5,0.0,raise,10,,,,
preflop,0.4,1,1.5,0.0,raise,10,,,,
preflop,0.3,1,1.5,0.0,fold,-5,,,,
preflop,0.15,1,1.5,0.0,raise,10,,,,
preflop,0.425,1,1.5,0.0,call,-25,,,,
postflop,0.4269632806218172,0,1.5,0.0,raise,-25,Flop,1.0,0.0,0.0
postflop,0.4274993299383544,0,5.5,0.0,fold,-25,Turn,1.0,0.0,0.0
preflop,0.2,1,1.5,0.0,raise,10,,,,
preflop,0.3,1,1.5,0.0,fold,-5,,,,
preflop,0.175,1,1.5,0.0,raise,-65,,,,
postflop,0.6551862771374967,0,5.5,0.0,raise,-65,Flop,1.0,0.0,0.0
postflop,0.6551862771374967,0,9.5,0.0,raise,-65,Turn,1.0,0.0,0.0
postflop,0.6559903511123023,0,13.5,0.0,fold,-65,River,1.0,0.0,0.0
preflop,0.2,1,1.5,0.0,call,-5,,,,
preflop,0.2,2,3.5,2.0,fold,-5,,,,
preflop,0.2,1,1.5,0.0,call,50,,,,
postflop,0.7300991691235594,0,1.5,0.0,raise,50,Flop,1.0,0.0,0.0
postflop,0.7306352184400965,0,5.5,0.0,raise,50,Turn,1.0,0.0,0.0
postflop,0.7306352184400965,0,9.5,0.0,call,50,River,1.0,0.0,0.0
preflop,0.225,1,1.5,0.0,call,-5,,,,
postflop,0.00482444384883407,0,1.5,0.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.2,1,1.5,0.0,call,10,,,,
postflop,0.15089788260519965,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.25,1,1.5,0.0,call,-5,,,,
postflop,0.3221656392388099,0,1.5,0.0,fold,-5,Flop,0.0,0.0,1.0
preflop,0.375,1,1.5,0.0,raise,30,,,,
postflop,0.10024122219244169,0,5.5,0.0,raise,30,Flop,0.0,0.0,0.0
preflop,0.175,1,1.5,0.0,call,30,,,,
preflop,0.175,2,3.5,2.0,call,30,,,,
postflop,0.3197534173143929,0,5.5,0.0,raise,30,Flop,1.0,0.0,1.0
preflop,0.25,1,1.5,0.0,raise,-25,,,,
postflop,0.03752345215759845,0,5.5,0.0,fold,-25,Flop,0.0,0.0,1.0
preflop,0.25,1,1.5,0.0,raise,-25,,,,
postflop,0.039801661752881246,0,5.5,0.0,fold,-25,Flop,0.0,0.0,0.0
preflop,0.4,1,1.5,0.0,fold,-5,,,,
preflop,0.45,1,1.5,0.0,raise,10,,,,
preflop,0.35,1,1.5,0.0,raise,10,,,,
preflop,0.225,1,1.5,0.0,call,10,,,,
postflop,0.10787992495309573,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.25,1,1.5,0.0,raise,70,,,,
postflop,0.17019565800053604,0,5.5,0.0,raise,70,Flop,0.0,0.0,1.0
postflop,0.17046368265880463,0,9.5,0.0,raise,70,Turn,0.0,0.0,0.0
postflop,0.7855802733851515,0,13.5,0.0,call,70,River,0.0,0.0,0.0
preflop,0.35,1,1.5,0.0,fold,-5,,,,
preflop,0.25,1,1.5,0.0,call,-45,,,,
postflop,0.3751005092468507,0,1.5,0.0,call,-45,Flop,1.0,0.0,0.0
postflop,0.3751005092468507,1,3.5,2.0,call,-45,Flop,1.0,0.0,0.0
postflop,0.3773787188421335,0,5.5,0.0,call,-45,Turn,1.0,0.0,0.0
postflop,0.3773787188421335,1,7.5,2.0,call,-45,Turn,1.0,0.0,0.0
postflop,0.3773787188421335,0,9.5,0.0,fold,-45,River,1.0,0.0,0.0
preflop,0.25,1,1.5,0.0,call,10,,,,
postflop,0.034039131600107186,0,1.5,0.0,raise,10,Flop,0.0,0.0,1.0
preflop,0.25,1,1.5,0.0,call,-25,,,,
postflop,0.32484588582149554,0,1.5,0.0,raise,-25,Flop,0.0,0.0,1.0
postflop,0.3381131064057893,0,5.5,0.0,call,-25,Turn,0.0,0.0,0.0
postflop,0.585097829000268,0,5.5,0.0,fold,-25,River,1.0,0.0,0.0
preflop,0.2,1,1.5,0.0,call,-5,,,,
preflop,0.2,2,3.5,2.0,fold,-5,,,,
preflop,0.2,1,1.5,0.0,call,10,,,,
postflop,0.35004020369874034,0,1.5,0.0,raise,10,Flop,0.0,0.0,1.0
preflop,0.5,1,1.5,0.0,call,-5,,,,
postflop,0.25931385687483244,0,1.5,0.0,fold,-5,Flop,1.0,0.0,0.0
preflop,0.4,1,1.5,0.0,raise,-25,,,,
postflop,0.10519967837041011,0,5.5,0.0,fold,-25,Flop,0.0,0.0,1.0
preflop,0.175,1,1.5,0.0,call,-5,,,,
preflop,0.175,2,3.5,2.0,fold,-5,,,,
preflop,0.35,1,1.5,0.0,raise,30,,,,
postflop,0.4508174752077191,0,5.5,0.0,raise,30,Flop,1.0,0.0,0.0
preflop,0.25,1,1.5,0.0,call,10,,,,
postflop,0.03779147681586703,0,1.5,0.0,call,10,Flop,0.0,0.0,0.0
postflop,0.05507906727418921,0,1.5,0.0,call,10,Turn,0.0,1.0,0.0
postflop,0.14754757437684263,0,1.5,0.0,raise,10,River,0.0,1.0,0.0
preflop,0.35,1,1.5,0.0,call,-25,,,,
preflop,0.35,2,3.5,2.0,call,-25,,,,
postflop,0.4630125971589386,0,5.5,0.0,fold,-25,Flop,0.0,1.0,0.0
preflop,0.25,1,1.5,0.0,fold,-5,,,,
preflop,0.4,1,1.5,0.0,raise,-25,,,,
postflop,0.5332350576253015,0,5.5,0.0,fold,-25,Flop,0.0,1.0,0.0
preflop,0.4,1,1.5,0.0,fold,-5,,,,
preflop,0.175,1,1.5,0.0,fold,-5,,,,
preflop,0.3,1,1.5,0.0,raise,10,,,,
preflop,0.125,1,1.5,0.0,fold,-5,,,,
preflop,0.25,1,1.5,0.0,call,10,,,,
postflop,0.38488340927365317,0,1.5,0.0,raise,10,Flop,1.0,0.0,1.0
preflop,0.3,1,1.5,0.0,call,-5,,,,
postflop,0.015545430179576547,0,1.5,0.0,call,-5,Flop,0.0,0.0,1.0
postflop,0.015545430179576547,1,3.5,2.0,fold,-5,Flop,0.0,0.0,1.0
preflop,0.4,1,1.5,0.0,call,-5,,,,
postflop,0.2290270704904851,0,1.5,0.0,call,-5,Flop,0.0,0.0,0.0
postflop,0.2290270704904851,1,3.5,2.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.4,1,1.5,0.0,call,-25,,,,
postflop,0.1346823907799518,0,1.5,0.0,call,-25,Flop,0.0,0.0,0.0
postflop,0.1346823907799518,1,3.5,2.0,call,-25,Flop,0.0,0.0,0.0
postflop,0.2575716965960868,0,5.5,0.0,fold,-25,Turn,1.0,1.0,0.0
preflop,0.5,1,1.5,0.0,fold,-5,,,,
preflop,0.25,1,1.5,0.0,raise,-25,,,,
postflop,0.40511927097292955,0,5.5,0.0,call,-25,Flop,0.0,0.0,0.0
postflop,0.40511927097292955,1,7.5,2.0,fold,-25,Flop,0.0,0.0,0.0
preflop,0.55,1,1.5,0.0,raise,-25,,,,
postflop,0.16604127579737338,0,5.5,0.0,call,-25,Flop,0.0,0.0,0.0
postflop,0.16604127579737338,1,7.5,2.0,fold,-25,Flop,0.0,0.0,0.0
preflop,0.25,1,1.5,0.0,raise,10,,,,
preflop,0.2,1,1.5,0.0,fold,-5,,,,
preflop,0.25,1,1.5,0.0,raise,10,,,,
preflop,0.175,1,1.5,0.0,call,-5,,,,
postflop,0.2306352184400965,0,1.5,0.0,fold,-5,Flop,1.0,0.0,1.0
preflop,0.5,1,1.5,0.0,fold,-5,,,,
preflop,0.175,1,1.5,0.0,call,10,,,,
postflop,0.13428035379254888,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.225,1,1.5,0.0,fold,-5,,,,
preflop,0.15,1,1.5,0.0,call,-5,,,,
postflop,0.038059501474135615,0,1.5,0.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.5,1,1.5,0.0,call,-65,,,,
preflop,0.5,2,3.5,2.0,call,-65,,,,
postflop,0.1238273921200751,0,5.5,0.0,raise,-65,Flop,0.0,0.0,1.0
