Unnamed: 0,prev_line,hero_pos,hero_holding,correct_decision,num_players,num_bets,available_moves,pot_size
207,,BTN,Ts9c,2.5bb,1,0,"['2.5bb', 'fold']",1.5
208,CO/2.3bb/BTN/call/SB/12.5bb/BB/27.0bb/CO/allin/BTN/fold,SB,KdKc,call,4,4,"['call', 'fold']",141.8
209,CO/2.3bb/BTN/7.5bb,SB,9d5d,fold,3,2,"['21.0bb', 'fold']",11.3
210,CO/2.3bb/BTN/7.5bb/SB/21.0bb,BB,4d2d,fold,4,3,"['allin', 'fold']",31.8
211,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb,HJ,AhAc,29.6bb,4,2,"['allin', '29.6bb', 'call', 'fold']",22.0
212,HJ/2.0bb/CO/6.5bb/BTN/call/SB/24.1bb/BB/allin,HJ,KdQd,fold,5,4,"['call', 'fold']",139.1
213,HJ/allin,BB,Qh3h,fold,2,1,"['call', 'fold']",101.5
214,HJ/2.0bb/CO/call/SB/13.0bb/HJ/24.0bb/CO/allin,SB,KsJc,fold,3,4,"['call', 'fold']",138.0
215,HJ/2.0bb/CO/call/BTN/9.5bb/BB/24.3bb/HJ/fold/CO/allin/BTN/fold,BB,AhKs,fold,4,4,"['call', 'fold']",136.3
216,CO/2.3bb/BTN/7.5bb/SB/call/BB/call/CO/allin,BTN,KhTd,fold,4,3,"['call', 'fold']",122.5
217,UTG/2.0bb/CO/6.5bb/BTN/13.0bb/UTG/allin,CO,Ad7d,fold,3,4,"['call', 'fold']",121.0
218,UTG/2.0bb/BTN/call/SB/allin,BB,AcKs,call,4,2,"['call', 'fold']",105.0
219,CO/2.3bb/BTN/call/SB/call/BB/14.0bb/CO/31.0bb/BTN/call,SB,4h4c,fold,4,3,['fold'],78.3
220,,SB,QhTh,3.0bb,1,0,"['3.0bb', 'call', 'fold']",1.5
221,UTG/2.0bb/CO/call/BTN/call/SB/15.0bb,BB,QsQh,call,5,2,"['30.0bb', 'allin', 'call', 'fold']",22.0
222,HJ/2.0bb/SB/11.0bb/HJ/22.0bb,SB,AhQh,call,2,3,"['allin', 'call', 'fold']",34.0
223,UTG/2.0bb/CO/call/BTN/call/SB/15.0bb/UTG/call/CO/call/BTN/allin,SB,AdQd,call,4,3,"['call', 'fold']",146.0
224,UTG/2.0bb/CO/6.5bb/UTG/18.0bb,CO,AsJs,call,2,3,"['allin', 'call', 'fold']",26.0
225,HJ/2.0bb/CO/6.5bb/BTN/call/SB/24.1bb/HJ/fold/CO/call/BTN/allin/SB/fold,CO,AsAh,fold,4,4,['fold'],151.2
226,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/fold/CO/fold/BTN/fold/SB/allin,BB,KsKc,call,5,3,"['call', 'fold']",122.0
227,HJ/2.0bb/BTN/call,BB,QhQc,13.5bb,3,1,"['13.5bb', 'fold']",5.5
228,CO/2.3bb/BTN/7.5bb/BB/call/CO/allin,BTN,AcKs,call,3,3,"['call', 'fold']",115.5
229,UTG/2.0bb/BTN/call/SB/13.0bb/BB/25.0bb/UTG/allin/BTN/fold,SB,KsKh,call,4,4,"['call', 'fold']",140.0
230,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/30.1bb/HJ/fold/CO/call/BTN/call,SB,KsQs,fold,5,3,"['allin', 'fold']",107.3
231,HJ/2.0bb/CO/call/BTN/9.5bb/BB/24.3bb/HJ/fold/CO/allin/BTN/fold,BB,QdQc,call,4,4,"['call', 'fold']",136.3
232,CO/2.3bb/BB/13.5bb/CO/allin,BB,AsKc,call,2,3,"['call', 'fold']",114.0
233,HJ/2.0bb/CO/call/BTN/call/BB/15.0bb/HJ/29.2bb/CO/fold/BTN/fold/BB/allin,HJ,AsAc,call,4,4,"['call', 'fold']",133.7
234,CO/2.3bb/BTN/call/SB/12.5bb/CO/allin/BTN/fold,SB,AdKh,call,3,3,"['call', 'fold']",115.8
235,CO/2.3bb/BTN/call/SB/call,BB,KhQd,14.0bb,4,1,"['14.0bb', 'fold']",7.899999999999999
236,UTG/2.0bb/HJ/6.5bb/SB/20.0bb/UTG/fold/HJ/allin,SB,KhKc,call,3,4,"['call', 'fold']",123.0
237,HJ/2.0bb/CO/6.5bb/BTN/call/SB/24.1bb/HJ/fold/CO/call,BTN,AhKh,fold,4,3,['fold'],57.7
238,UTG/2.0bb/CO/6.5bb/BB/18.0bb/UTG/allin/CO/fold,BB,AcJc,fold,3,4,"['call', 'fold']",125.0
239,HJ/2.0bb/CO/6.5bb/SB/17.5bb/BB/35.0bb/HJ/fold/CO/call/SB/allin,BB,QhQd,fold,4,5,"['call', 'fold']",172.0
240,BTN/2.5bb/SB/call/BB/11.0bb/BTN/call/SB/allin,BB,8c7c,fold,3,3,"['call', 'fold']",122.0
241,UTG/2.0bb/CO/call/BTN/9.5bb/UTG/25.0bb/CO/allin/BTN/fold,UTG,AsAc,call,3,4,"['call', 'fold']",136.0
242,UTG/2.0bb/CO/6.5bb/SB/18.0bb/BB/33.0bb,UTG,KhTh,fold,4,4,"['allin', 'fold']",59.5
243,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/allin/CO/fold/BTN/fold/SB/fold,BB,AhAc,call,5,3,"['call', 'fold']",121.0
244,UTG/2.0bb/HJ/6.5bb/CO/allin,SB,Ts9c,fold,4,3,"['call', 'fold']",110.0
245,UTG/2.0bb/CO/call/SB/12.0bb/UTG/allin,CO,JsJh,fold,3,3,['fold'],115.0
246,HJ/2.0bb/CO/6.5bb/SB/17.5bb,HJ,Ac5c,fold,3,3,"['allin', 'fold']",27.0
247,UTG/2.0bb/CO/call/BTN/9.5bb/BB/24.0bb/UTG/fold/CO/fold/BTN/allin,BB,AdAc,call,4,4,"['call', 'fold']",128.5
248,HJ/2.0bb/BTN/call/BB/13.5bb/HJ/26.2bb/BTN/allin,BB,KsKc,call,3,4,"['call', 'fold']",140.2
249,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/34.0bb/CO/call/BTN/call/SB/fold/BB/allin,UTG,KhKc,fold,5,4,['fold'],204.0
250,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/HJ/allin/CO/fold/BTN/fold,SB,AcKs,call,4,3,"['call', 'fold']",120.0
251,UTG/2.0bb/CO/6.5bb,BTN,8h8d,fold,3,2,"['13.0bb', 'fold']",10.0
252,UTG/2.0bb/CO/call/BTN/9.5bb/UTG/25.0bb/CO/fold,BTN,JhJd,fold,3,3,"['allin', 'call', 'fold']",38.0
253,HJ/2.0bb/CO/6.5bb/BTN/13.1bb,BB,Ts4s,fold,4,3,"['allin', '25.8bb', 'fold']",23.1
254,UTG/2.0bb/BTN/call/BB/14.0bb/UTG/allin/BTN/fold,BB,KsKh,call,3,3,"['call', 'fold']",116.5
255,HJ/2.0bb/CO/call/BTN/9.5bb/SB/24.1bb/HJ/fold/CO/fold,BTN,QsQh,call,4,3,"['allin', 'call', 'fold']",38.6
256,HJ/2.0bb/CO/call/BTN/call/SB/allin/HJ/fold,CO,As8s,fold,4,2,['fold'],107.0
257,UTG/2.0bb/CO/call/BTN/call,SB,6d2d,fold,4,1,"['15.0bb', 'fold']",7.5
258,HJ/2.0bb/BTN/7.5bb/BB/21.0bb/HJ/fold,BTN,JdJc,fold,3,3,"['allin', 'call', 'fold']",31.0
259,,HJ,QhQc,2.0bb,1,0,"['2.0bb', 'fold']",1.5
260,HJ/2.0bb/BTN/7.5bb/BB/21.0bb/HJ/allin,BTN,6d6c,fold,3,4,"['call', 'fold']",129.0
261,HJ/2.0bb/BTN/7.5bb,SB,Ah4h,fold,3,2,"['21.0bb', 'allin', 'fold']",11.0
262,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/fold/CO/fold/BTN/allin/SB/fold,BB,JsJc,call,5,3,"['call', 'fold']",122.0
263,UTG/2.0bb/BTN/call/SB/13.0bb/UTG/fold/BTN/allin,SB,QhQd,call,3,3,"['call', 'fold']",116.0
264,HJ/2.0bb/CO/call/BTN/9.5bb/SB/24.1bb/BB/call/HJ/call/CO/call,BTN,7s7h,fold,5,3,"['allin', 'fold']",105.9
265,HJ/2.0bb/SB/11.0bb,BB,Tc9c,fold,3,2,"['23.0bb', 'allin', 'fold']",14.0
266,UTG/2.0bb/BTN/call/BB/14.0bb/UTG/call/BTN/allin/BB/fold,UTG,AsKd,fold,3,3,['fold'],128.5
267,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/call/HJ/call/CO/allin/BTN/fold,SB,KhQc,fold,5,3,"['call', 'fold']",147.0
268,CO/2.3bb/BTN/call,SB,TdTc,12.5bb,3,1,"['12.5bb', 'fold']",6.1
269,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/fold/CO/call/BTN/allin/SB/fold,BB,JhJc,call,5,3,"['call', 'fold']",134.0
270,BTN/2.5bb,BB,9s9d,call,2,1,"['call', '13.0bb', 'fold']",4.0
271,UTG/2.0bb/CO/call/BTN/call/BB/14.0bb/UTG/fold,CO,4h4c,fold,4,2,['fold'],20.5
272,UTG/2.0bb/BTN/call/SB/call/BB/14.0bb/UTG/fold,BTN,AcJc,call,4,2,"['call', 'fold']",20.0
273,HJ/2.0bb,BB,AhQc,call,2,1,"['call', '12.3bb', 'fold']",3.5
274,HJ/2.0bb/CO/call/BTN/9.5bb/HJ/25.2bb/CO/allin,BTN,AsAc,call,3,4,"['call', 'fold']",136.2
275,CO/2.3bb/BTN/7.5bb/CO/21.0bb,BTN,AdQd,call,2,3,"['allin', 'call', 'fold']",30.0
276,CO/2.3bb/BB/13.5bb,CO,AhKs,28.0bb,2,2,"['call', '28.0bb', 'fold']",16.3
277,UTG/2.0bb/HJ/6.5bb/CO/14.0bb/SB/26.0bb,BB,2h2d,fold,5,4,"['allin', 'fold']",49.5
278,HJ/2.0bb/BTN/call/SB/13.0bb/BB/25.0bb/HJ/fold/BTN/fold,SB,KdJs,fold,4,3,"['allin', 'fold']",42.0
279,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/31.2bb/CO/call/BTN/fold/SB/allin,BB,7s7d,fold,5,4,"['call', 'fold']",180.4
280,UTG/2.0bb/CO/call/SB/12.0bb/UTG/allin/CO/fold,SB,AhKh,call,3,3,"['call', 'fold']",115.0
281,CO/2.3bb/BTN/7.5bb/SB/21.0bb,BB,3s3c,fold,4,3,"['allin', 'fold']",31.8
282,UTG/2.0bb/SB/call/BB/11.0bb/UTG/21.0bb/SB/allin,BB,KdKc,call,3,4,"['call', 'fold']",132.0
283,HJ/2.0bb/CO/call/SB/allin/HJ/fold,CO,Ah5h,fold,3,2,['fold'],105.0
284,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/34.0bb/CO/fold/BTN/call/SB/allin,BB,AhAc,call,5,4,"['call', 'fold']",185.0
285,CO/2.3bb/BTN/7.5bb/SB/allin,BB,9h4h,fold,4,3,"['call', 'fold']",110.8
286,HJ/2.0bb/CO/call/BTN/9.5bb/SB/24.1bb/BB/allin,HJ,TsTd,fold,5,4,"['call', 'fold']",137.6
287,CO/2.3bb/BTN/7.5bb/BB/call,CO,Kc4c,fold,3,2,"['allin', 'fold']",17.8
288,HJ/2.0bb,CO,Ac8s,fold,2,1,"['6.5bb', 'fold']",3.5
289,HJ/2.0bb/BTN/7.5bb,HJ,AcQd,20.0bb,2,2,"['20.0bb', 'allin', 'call', 'fold']",11.0
290,UTG/2.0bb/CO/call/SB/call/BB/14.0bb/UTG/fold/CO/call,SB,Ts9s,fold,4,2,['fold'],32.0
291,HJ/2.0bb/BTN/call/SB/call/BB/14.5bb/HJ/call,BTN,Ah4h,fold,4,2,['fold'],33.0
292,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/call/CO/allin/BTN/fold/SB/fold,BB,KsKh,call,5,3,"['call', 'fold']",136.0
293,UTG/2.0bb,BB,9s5s,call,2,1,"['call', '12.0bb', 'fold']",3.5
294,UTG/2.0bb/CO/6.5bb,UTG,Ah2h,fold,2,2,"['18.0bb', 'allin', 'call', 'fold']",10.0
295,HJ/2.0bb/BTN/call,SB,KcQd,13.0bb,3,1,"['13.0bb', 'fold']",5.5
296,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/allin,HJ,QsQh,call,5,2,"['call', 'fold']",108.0
297,HJ/2.0bb/CO/call/BTN/call/SB/allin,BB,Ac8h,fold,5,2,"['call', 'fold']",107.0
298,UTG/2.0bb/CO/call/BTN/9.5bb/SB/23.0bb/BB/call/UTG/allin/CO/fold/BTN/fold,SB,8d8c,fold,5,4,"['call', 'fold']",157.5
299,HJ/2.0bb/CO/call/SB/13.0bb/HJ/24.0bb/CO/allin,SB,AsAd,call,3,4,"['call', 'fold']",138.0
300,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/fold,CO,AdQc,fold,5,2,['fold'],24.0
301,HJ/2.0bb/CO/6.5bb/BTN/13.1bb/SB/allin,BB,Js9s,fold,5,4,"['call', 'fold']",122.6
302,CO/2.3bb/BTN/7.5bb/BB/call,CO,KsJh,fold,3,2,"['allin', 'fold']",17.8
303,HJ/2.0bb/CO/6.5bb/SB/17.5bb/BB/allin/HJ/fold,CO,QdQc,fold,4,4,"['call', 'fold']",126.0
304,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/fold/CO/fold/BTN/31.2bb/SB/fold,BB,As5s,fold,5,3,"['allin', 'call', 'fold']",53.2
305,CO/2.3bb,SB,9c5c,fold,2,1,"['11.5bb', 'call', 'fold']",3.8
306,UTG/2.0bb/HJ/6.5bb/CO/14.0bb/BTN/25.0bb/SB/allin,BB,QsQd,call,6,5,"['call', 'fold']",148.5
307,HJ/2.0bb/CO/call/SB/call/BB/15.0bb/HJ/call/CO/fold/SB/allin,BB,JdJc,call,4,3,"['call', 'fold']",132.0
308,UTG/2.0bb/CO/call/BTN/allin/UTG/fold,CO,JhTh,fold,3,2,['fold'],105.5
309,BTN/2.5bb/SB/12.0bb/BTN/26.0bb/SB/allin,BTN,QsQh,call,2,4,"['call', 'fold']",127.0
310,UTG/2.0bb/HJ/6.5bb/CO/14.0bb/BTN/allin,BB,QdJs,fold,5,4,"['call', 'fold']",124.0
311,SB/call,BB,Js4s,check,2,0,"['5.0bb', '3.0bb', 'check', 'fold']",1.0
312,UTG/2.0bb/HJ/6.5bb/SB/20.0bb/BB/34.0bb/UTG/allin,HJ,TsTh,fold,4,5,"['call', 'fold']",160.5
313,UTG/2.0bb/CO/call/BTN/9.5bb/SB/23.0bb/UTG/call/CO/allin,BTN,KsKc,call,4,4,"['call', 'fold']",156.5
314,CO/2.3bb/BTN/call/BB/14.0bb/CO/31.0bb/BTN/fold/BB/allin,CO,AdKh,call,3,4,"['call', 'fold']",133.8
315,UTG/2.0bb,SB,AhKh,10.0bb,2,1,"['call', '10.0bb', 'fold']",3.5
316,UTG/2.0bb/BTN/call/SB/call/BB/14.0bb/UTG/27.0bb,BTN,7s7c,fold,4,3,['fold'],45.0
317,HJ/2.0bb/CO/6.5bb/BTN/call/BB/allin/HJ/fold/CO/fold,BTN,8h8c,fold,4,3,['fold'],115.5
318,HJ/2.0bb/CO/call/BTN/9.5bb/BB/call/HJ/fold/CO/allin,BTN,AdJc,fold,4,3,"['call', 'fold']",121.5
319,UTG/2.0bb/CO/call/BTN/9.5bb/SB/allin,BB,9s9h,fold,5,3,"['call', 'fold']",114.5
320,UTG/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/30.0bb/UTG/fold/CO/call/BTN/allin/SB/fold,BB,AsKh,fold,5,4,"['call', 'fold']",177.0
321,HJ/2.0bb/CO/6.5bb/HJ/19.0bb/CO/allin,HJ,KcQh,fold,2,4,"['call', 'fold']",120.5
322,HJ/2.0bb/CO/call/SB/call/BB/15.0bb/HJ/29.2bb/CO/call/SB/allin,BB,AsAh,call,4,4,"['call', 'fold']",173.39999999999998
323,UTG/2.0bb/SB/call/BB/allin/UTG/fold,SB,Ac3c,fold,3,2,['fold'],104.0
324,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/call/CO/fold/BTN/allin,SB,KsTs,fold,5,3,"['call', 'fold']",134.0
325,HJ/2.0bb/CO/6.5bb/BTN/allin,SB,Ah9s,fold,4,3,"['call', 'fold']",110.0
326,,SB,QsTs,3.0bb,1,0,"['3.0bb', 'call', 'fold']",1.5
327,HJ/2.0bb/BTN/call/SB/13.0bb,HJ,AsAh,24.9bb,3,2,"['allin', '24.9bb', 'call', 'fold']",18.0
328,HJ/2.0bb/CO/call/BTN/9.5bb/BB/24.3bb,HJ,KdTs,fold,4,3,"['allin', 'fold']",38.3
329,,UTG,As5c,fold,1,0,"['2.0bb', 'fold']",1.5
330,UTG/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/30.0bb/UTG/call/CO/allin,BTN,KdTd,fold,5,4,"['call', 'fold']",177.0
331,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/fold/CO/call/BTN/call/SB/allin,BB,JhJc,call,5,3,"['call', 'fold']",150.0
332,UTG/2.0bb/CO/call/BTN/9.5bb/SB/23.0bb/BB/call/UTG/call/CO/call/BTN/allin,SB,AcQc,fold,5,4,"['call', 'fold']",192.0
333,HJ/2.0bb/BTN/7.5bb,SB,As5s,21.0bb,3,2,"['21.0bb', 'allin', 'fold']",11.0
334,UTG/2.0bb/CO/6.5bb,BB,KsKc,18.0bb,3,2,"['18.0bb', 'allin', 'fold']",10.0
335,CO/2.3bb/BTN/7.5bb/CO/allin,BTN,5s5c,fold,2,3,"['call', 'fold']",109.0
336,HJ/2.0bb/CO/6.5bb/BTN/call,BB,Ad9h,fold,4,2,"['allin', '24.1bb', 'fold']",16.5
337,HJ/2.0bb/CO/6.5bb/BTN/allin,BB,KdKc,call,4,3,"['call', 'fold']",110.0
338,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/fold/CO/allin/BTN/fold/SB/fold,BB,KsKc,call,5,3,"['call', 'fold']",121.0
339,BTN/2.5bb/SB/call/BB/11.0bb,BTN,6h6c,call,3,2,"['23.0bb', 'call', 'fold']",16.0
340,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/fold/CO/allin/BTN/fold/SB/fold,BB,AdKd,call,5,3,"['call', 'fold']",122.0
341,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/call/CO/fold/BTN/call,SB,KdTd,fold,5,2,['fold'],49.0
342,HJ/2.0bb/CO/6.5bb/BTN/13.1bb/SB/25.2bb/HJ/fold/CO/fold,BTN,AdKh,call,4,4,"['allin', 'call', 'fold']",47.8
343,HJ/2.0bb/SB/call/BB/11.0bb,HJ,Js9s,fold,3,2,"['22.0bb', 'allin', 'fold']",15.0
344,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/HJ/call/CO/fold/BTN/allin/SB/fold,HJ,8s8c,fold,4,3,['fold'],133.0
345,CO/2.3bb/BTN/7.5bb/BB/call/CO/allin,BTN,9s9h,fold,3,3,"['call', 'fold']",115.5
346,HJ/2.0bb/CO/6.5bb/BTN/13.1bb/SB/allin/HJ/fold,CO,KhJh,fold,4,4,"['call', 'fold']",122.6
347,HJ/2.0bb/CO/call/SB/13.0bb/HJ/24.0bb/CO/call,SB,KhQh,fold,3,3,"['allin', 'fold']",62.0
348,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/fold/CO/call/BTN/fold/SB/allin,BB,AcKc,call,5,3,"['call', 'fold']",134.0
349,UTG/2.0bb/BTN/call/BB/allin/UTG/fold,BTN,9s9c,fold,3,2,['fold'],104.5
350,UTG/2.0bb/BTN/7.5bb/SB/allin,UTG,AhAc,call,3,3,"['call', 'fold']",110.5
351,HJ/2.0bb/CO/call/BTN/call/SB/allin,HJ,QsTh,fold,4,2,"['call', 'fold']",107.0
352,,BTN,QsQh,2.5bb,1,0,"['2.5bb', 'fold']",1.5
353,UTG/2.0bb/CO/call/BTN/call/BB/14.0bb/UTG/call/CO/allin/BTN/fold,BB,AsAc,call,4,3,"['call', 'fold']",130.5
354,UTG/2.0bb/CO/call/BTN/call/SB/15.0bb/UTG/fold,CO,JhJc,fold,4,2,['fold'],22.0
355,HJ/2.0bb/BB/12.3bb/HJ/24.9bb/BB/allin,HJ,AcKc,call,2,4,"['call', 'fold']",125.4
356,HJ/2.0bb/BTN/call/SB/13.0bb/HJ/24.9bb,BTN,KsQc,fold,3,3,['fold'],40.9
357,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/30.1bb/HJ/call/CO/call/BTN/fold,SB,QsQd,fold,5,3,"['allin', 'fold']",107.3
358,UTG/2.0bb/BTN/call/SB/call/BB/14.0bb/UTG/fold,BTN,AdJd,call,4,2,"['call', 'fold']",20.0
359,CO/2.3bb/BTN/call/SB/allin,BB,QhQd,call,4,2,"['call', 'fold']",105.6
360,BTN/2.5bb/SB/call/BB/11.0bb/BTN/23.0bb/SB/fold/BB/allin,BTN,AdAc,call,3,4,"['call', 'fold']",125.5
361,HJ/2.0bb/CO/call/SB/call/BB/15.0bb,HJ,KsJd,fold,4,2,"['allin', '29.2bb', 'call', 'fold']",21.0
362,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/HJ/fold/CO/call/BTN/allin,SB,KcQh,fold,4,3,"['call', 'fold']",133.0
363,UTG/2.0bb/HJ/6.5bb/SB/20.0bb/BB/allin/UTG/fold,HJ,KdTd,fold,4,4,"['call', 'fold']",128.5
364,BTN/2.5bb,SB,8h8d,12.0bb,2,1,"['12.0bb', 'fold']",4.0
365,,BTN,8h8d,2.5bb,1,0,"['2.5bb', 'fold']",1.5
366,UTG/2.0bb/BTN/7.5bb/BB/allin,UTG,Ac6c,fold,3,3,"['call', 'fold']",110.0
367,CO/2.3bb/BTN/call/SB/12.5bb/BB/27.0bb/CO/call,BTN,As7s,fold,4,3,['fold'],68.8
368,HJ/2.0bb/CO/call/SB/call/BB/15.0bb/HJ/29.2bb/CO/call/SB/allin,BB,KhKd,call,4,4,"['call', 'fold']",173.39999999999998
369,HJ/2.0bb/CO/call/SB/call/BB/15.0bb/HJ/fold/CO/call/SB/allin,BB,QhJh,fold,4,3,"['call', 'fold']",132.0
370,CO/2.3bb/BTN/call/SB/call/BB/14.0bb/CO/call/BTN/allin/SB/fold,BB,QsQh,call,4,3,"['call', 'fold']",130.3
371,HJ/2.0bb/BTN/call/SB/13.0bb/HJ/24.9bb/BTN/allin,SB,AsKc,fold,3,4,"['call', 'fold']",138.9
372,HJ/2.0bb/CO/call/BTN/9.5bb/SB/call/BB/call/HJ/call/CO/allin,BTN,6h6c,fold,5,3,"['call', 'fold']",138.0
373,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/31.2bb/CO/fold/BTN/allin/SB/fold,BB,AhAd,call,5,4,"['call', 'fold']",151.2
374,HJ/2.0bb,BB,7d4d,call,2,1,"['call', '12.3bb', 'fold']",3.5
375,UTG/2.0bb/BTN/7.5bb/BB/allin,UTG,AsAc,call,3,3,"['call', 'fold']",110.0
376,SB/3.0bb,BB,Ah5s,call,2,1,"['call', '10.0bb', 'fold']",4.0
377,UTG/2.0bb/CO/call/BTN/call/BB/14.0bb/UTG/29.0bb/CO/call/BTN/fold,BB,8s7s,fold,4,3,"['allin', 'fold']",74.5
378,HJ/2.0bb/BTN/call/SB/13.0bb,HJ,2h2c,fold,3,2,"['allin', '24.9bb', 'call', 'fold']",18.0
379,HJ/2.0bb/CO/6.5bb/BTN/13.1bb/SB/25.2bb,BB,9c5c,fold,5,4,"['allin', 'fold']",47.8
380,BTN/2.5bb,BB,Ah3h,call,2,1,"['call', '13.0bb', 'fold']",4.0
381,HJ/2.0bb/BTN/call/SB/call/BB/14.5bb/HJ/allin/BTN/fold/SB/fold,BB,AhAd,call,4,3,"['call', 'fold']",118.5
382,HJ/2.0bb/CO/call/BTN/allin,BB,7c3c,fold,4,2,"['call', 'fold']",105.5
383,UTG/2.0bb/HJ/6.5bb/BB/19.0bb/UTG/34.0bb/HJ/fold,BB,QdQc,call,3,4,"['allin', 'call', 'fold']",60.0
384,HJ/2.0bb/BTN/call/SB/call/BB/14.5bb/HJ/fold/BTN/28.0bb/SB/allin,BB,TsTc,fold,4,4,"['call', 'fold']",144.5
385,UTG/2.0bb/CO/call/BTN/9.5bb/SB/23.0bb/BB/call/UTG/call/CO/allin,BTN,AhAc,call,5,4,"['call', 'fold']",178.5
386,CO/2.3bb/SB/call/BB/11.0bb/CO/22.0bb/SB/fold,BB,AhTc,fold,3,3,"['allin', 'fold']",35.3
387,UTG/2.0bb/CO/6.5bb/BTN/allin,BB,QdJs,fold,4,3,"['call', 'fold']",110.0
388,CO/2.3bb,SB,AhJd,11.5bb,2,1,"['11.5bb', 'call', 'fold']",3.8
389,CO/2.3bb/BTN/7.5bb/SB/allin/CO/fold,BTN,9d9c,fold,3,3,"['call', 'fold']",110.8
390,SB/call,BB,Td9h,check,2,0,"['5.0bb', '3.0bb', 'check', 'fold']",1.0
391,HJ/2.0bb/CO/6.5bb/BTN/call,BB,9d8d,fold,4,2,"['allin', '24.1bb', 'fold']",16.5
392,CO/2.3bb/BTN/7.5bb/SB/allin,BB,QsQd,call,4,3,"['call', 'fold']",110.8
393,UTG/2.0bb/BTN/call/SB/13.0bb/BB/25.0bb/UTG/call/BTN/fold,SB,KcJd,fold,4,3,"['allin', 'fold']",65.0
394,,BTN,5s4s,2.5bb,1,0,"['2.5bb', 'fold']",1.5
395,UTG/2.0bb/CO/6.5bb/BTN/13.0bb/BB/allin/UTG/fold/CO/fold,BTN,KhKc,call,4,4,"['call', 'fold']",122.0
396,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/call/CO/call/BTN/fold/SB/allin,BB,Kd9d,fold,5,3,"['call', 'fold']",147.0
397,UTG/2.0bb/HJ/6.5bb/BTN/14.0bb/UTG/allin,HJ,Kh5h,fold,3,4,"['call', 'fold']",122.0
398,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/fold/CO/34.0bb/BTN/allin/SB/fold,BB,AhKh,call,5,4,"['call', 'fold']",153.0
399,HJ/2.0bb/CO/6.5bb/BTN/call/SB/24.1bb/HJ/fold/CO/fold,BTN,AhKd,fold,4,3,['fold'],40.1
400,UTG/2.0bb/CO/call/SB/call/BB/14.0bb/UTG/call/CO/fold/SB/allin/BB/fold,UTG,AsAd,fold,4,3,"['call', 'fold']",130.0
401,UTG/2.0bb/CO/call/BTN/9.5bb/SB/allin,BB,Kh9s,fold,5,3,"['call', 'fold']",114.5
402,HJ/2.0bb/SB/11.0bb/BB/23.0bb/HJ/allin/SB/fold,BB,AsAh,call,3,4,"['call', 'fold']",134.0
403,CO/2.3bb/BB/13.5bb/CO/28.0bb,BB,As3d,fold,2,3,"['allin', 'call', 'fold']",42.0
404,HJ/2.0bb/CO/call/BTN/9.5bb/SB/24.1bb/BB/call/HJ/fold/CO/fold,BTN,Kd6d,fold,5,3,"['allin', 'fold']",61.7
405,UTG/2.0bb/CO/call/BTN/call/SB/15.0bb/UTG/fold/CO/allin/BTN/fold,SB,AhKc,call,4,3,"['call', 'fold']",120.0
406,HJ/2.0bb/BTN/7.5bb/SB/21.0bb/HJ/allin,BTN,KhKd,call,3,4,"['call', 'fold']",129.5
407,UTG/2.0bb/CO/6.5bb/BB/18.0bb/UTG/fold/CO/allin,BB,AsKs,fold,3,4,"['call', 'fold']",120.5
408,CO/2.3bb/SB/call/BB/allin,CO,JsJc,call,3,2,"['call', 'fold']",104.6
409,UTG/2.0bb/HJ/6.5bb/BTN/14.0bb,BB,As7h,fold,4,3,"['allin', '26.0bb', 'fold']",24.0
